quick_check
ok
name,drawings,min_number,max_number,min_id,max_id
baltbet-main,2199,2759,4959,202,11988
table_name,rows
drawings,2199
events,32985
quotes,32940
drawing_result_snapshots,4
drawing_preparations,5
drawing_event_pins,30
archived_packages,1
package_settlements,0
missing_visible_number
3843
3844
number,id,status,started_at,ended_at,event_count,unique_event_orders,blank_names,quote_rows,pool_complete,bk_complete,norm_complete,pin_complete,resolved_results,void_results,missing_results
3309,7100,finished,,2022-01-13T13:45:00.000000Z,15,15,0,15,15,15,0,0,12,0,3
3310,7101,finished,,2022-01-14T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3311,7107,finished,,2022-01-15T12:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3312,7108,finished,,2022-01-16T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3313,7116,finished,,2022-01-17T13:20:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3314,7119,finished,,2022-01-18T17:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3315,7124,finished,,2022-01-19T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3316,7128,finished,,2022-01-20T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3317,7133,finished,,2022-01-21T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3318,7139,finished,,2022-01-22T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3319,7143,finished,,2022-01-23T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3320,7149,finished,,2022-01-24T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3321,7152,finished,,2022-01-25T18:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3322,7157,finished,,2022-01-26T17:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3323,7164,finished,,2022-01-27T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3324,7167,finished,,2022-01-28T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3325,7173,finished,,2022-01-29T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3326,7176,finished,,2022-01-30T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3327,7183,finished,,2022-01-31T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3328,7186,finished,,2022-02-01T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3329,7189,finished,,2022-02-02T15:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3330,7193,finished,,2022-02-03T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3331,7199,finished,,2022-02-04T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3332,7202,finished,,2022-02-05T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3333,7207,finished,,2022-02-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3334,7214,finished,,2022-02-07T15:05:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3335,7218,finished,,2022-02-08T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3336,7221,finished,,2022-02-09T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3337,7227,finished,,2022-02-10T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3338,7233,finished,,2022-02-11T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3339,7237,finished,,2022-02-12T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3340,7240,finished,,2022-02-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3341,7246,finished,,2022-02-14T15:10:00.000000Z,15,15,0,15,15,15,0,0,0,0,15
3342,7252,finished,,2022-02-15T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3343,7258,finished,,2022-02-16T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3344,7260,finished,,2022-02-17T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3345,7265,finished,,2022-02-18T15:30:00.000000Z,15,15,0,15,15,15,0,0,11,0,4
3346,7271,finished,,2022-02-19T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3347,7274,finished,,2022-02-20T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3348,7281,finished,,2022-02-21T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3349,7284,finished,,2022-02-22T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3350,7291,finished,,2022-02-23T15:30:00.000000Z,15,15,0,15,15,15,0,0,6,0,9
3351,7294,finished,,2022-02-24T16:30:00.000000Z,15,15,0,15,15,15,0,0,0,0,15
3352,7301,finished,,2022-02-25T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3353,7304,finished,,2022-02-26T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3354,7309,finished,,2022-02-27T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3355,7314,finished,,2022-02-28T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3356,7317,finished,,2022-03-01T17:55:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3357,7324,finished,,2022-03-02T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3358,7328,finished,,2022-03-03T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3359,7331,finished,,2022-03-04T15:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3360,7337,finished,,2022-03-05T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3361,7340,finished,,2022-03-06T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3362,7344,finished,,2022-03-07T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3363,7351,finished,,2022-03-08T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3364,7356,finished,,2022-03-09T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3365,7362,finished,,2022-03-10T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3366,7367,finished,,2022-03-11T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3367,7370,finished,,2022-03-12T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3368,7373,finished,,2022-03-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3369,7379,finished,,2022-03-14T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3370,7383,finished,,2022-03-15T17:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3371,7387,finished,,2022-03-16T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3372,7389,finished,,2022-03-17T15:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3373,7390,finished,,2022-03-18T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3374,7392,finished,,2022-03-19T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3375,7395,finished,,2022-03-20T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3376,7397,finished,,2022-03-21T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3377,7398,finished,,2022-03-22T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3378,7401,finished,,2022-03-23T13:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3379,7403,finished,,2022-03-24T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3380,7405,finished,,2022-03-25T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3381,7407,finished,,2022-03-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3382,7409,finished,,2022-03-27T16:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3383,7411,finished,,2022-03-28T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3384,7413,finished,,2022-03-29T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3385,7415,finished,,2022-03-30T15:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3386,7417,finished,,2022-03-31T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3387,7418,finished,,2022-04-01T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3388,7421,finished,,2022-04-02T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3389,7424,finished,,2022-04-03T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3390,7428,finished,,2022-04-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3391,7430,finished,,2022-04-05T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3392,7433,finished,,2022-04-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3393,7437,finished,,2022-04-07T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3394,7439,finished,,2022-04-08T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3395,7443,finished,,2022-04-09T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3396,7445,finished,,2022-04-10T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3397,7448,finished,,2022-04-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3398,7452,finished,,2022-04-12T15:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3399,7454,finished,,2022-04-13T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3400,7457,finished,,2022-04-14T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3401,7460,finished,,2022-04-15T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3402,7463,finished,,2022-04-16T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3403,7466,finished,,2022-04-17T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3404,7470,finished,,2022-04-18T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3405,7473,finished,,2022-04-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3406,7474,finished,,2022-04-20T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3407,7478,finished,,2022-04-21T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3408,7481,finished,,2022-04-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3409,7485,finished,,2022-04-23T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3410,7487,finished,,2022-04-24T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3411,7490,finished,,2022-04-25T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3412,7495,finished,,2022-04-26T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3413,7498,finished,,2022-04-27T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3414,7500,finished,,2022-04-28T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3415,7502,finished,,2022-04-29T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3416,7505,finished,,2022-04-30T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3417,7509,finished,,2022-05-01T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3418,7513,finished,,2022-05-02T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3419,7515,finished,,2022-05-03T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3420,7518,finished,,2022-05-04T14:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3421,7521,finished,,2022-05-05T15:50:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3422,7525,finished,,2022-05-06T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3423,7528,finished,,2022-05-07T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3424,7531,finished,,2022-05-08T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3425,7534,finished,,2022-05-09T15:55:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3426,7536,finished,,2022-05-10T16:20:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3427,7540,finished,,2022-05-11T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3428,7543,finished,,2022-05-12T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3429,7546,finished,,2022-05-13T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3430,7549,finished,,2022-05-14T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3431,7552,finished,,2022-05-15T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3432,7555,finished,,2022-05-16T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3433,7558,finished,,2022-05-17T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3434,7559,finished,,2022-05-18T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3435,7563,finished,,2022-05-19T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3436,7566,finished,,2022-05-20T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3437,7569,finished,,2022-05-21T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3438,7573,finished,,2022-05-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3439,7576,finished,,2022-05-23T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3440,7579,finished,,2022-05-24T15:30:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3441,7581,finished,,2022-05-25T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3442,7585,finished,,2022-05-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3443,7587,finished,,2022-05-27T15:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3444,7589,finished,,2022-05-28T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3445,7590,finished,,2022-05-29T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3446,7593,finished,,2022-05-30T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3447,7595,finished,,2022-05-31T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3448,7597,finished,,2022-06-01T15:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3449,7598,finished,,2022-06-02T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3450,7600,finished,,2022-06-03T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3451,7603,finished,,2022-06-04T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3452,7607,finished,,2022-06-05T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3453,7609,finished,,2022-06-06T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3454,7611,finished,,2022-06-07T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3455,7613,finished,,2022-06-08T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3456,7615,finished,,2022-06-09T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3457,7617,finished,,2022-06-10T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3458,7619,finished,,2022-06-11T15:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3459,7621,finished,,2022-06-12T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3460,7623,finished,,2022-06-13T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3461,7625,finished,,2022-06-14T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3462,7626,finished,,2022-06-15T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3463,7629,finished,,2022-06-16T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3464,7631,finished,,2022-06-17T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3465,7633,finished,,2022-06-18T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3466,7635,finished,,2022-06-19T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3467,7637,finished,,2022-06-20T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3468,7639,finished,,2022-06-21T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3469,7641,finished,,2022-06-22T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3470,7644,finished,,2022-06-23T17:00:00.000000Z,15,15,0,15,15,15,0,0,12,0,3
3471,7647,finished,,2022-06-24T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3472,7650,finished,,2022-06-25T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3473,7653,finished,,2022-06-26T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3474,7655,finished,,2022-06-27T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3475,7657,finished,,2022-06-28T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3476,7661,finished,,2022-06-29T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3477,7663,finished,,2022-06-30T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3478,7667,finished,,2022-07-01T17:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3479,7668,finished,,2022-07-02T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3480,7671,finished,,2022-07-03T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3481,7673,finished,,2022-07-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3482,7676,finished,,2022-07-05T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3483,7679,finished,,2022-07-06T17:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3484,7682,finished,,2022-07-07T16:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3485,7684,finished,,2022-07-08T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3486,7687,finished,,2022-07-09T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3487,7689,finished,,2022-07-10T15:30:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3488,7693,finished,,2022-07-11T15:30:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3489,7695,finished,,2022-07-12T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3490,7698,finished,,2022-07-13T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3491,7700,finished,,2022-07-14T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3492,7703,finished,,2022-07-15T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3493,7706,finished,,2022-07-16T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3494,7710,finished,,2022-07-17T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3495,7713,finished,,2022-07-18T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3496,7717,finished,,2022-07-19T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3497,7719,finished,,2022-07-20T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3498,7721,finished,,2022-07-21T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3499,7726,finished,,2022-07-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3500,7727,finished,,2022-07-23T16:15:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3501,7732,finished,,2022-07-24T15:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3502,7735,finished,,2022-07-25T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3503,7738,finished,,2022-07-26T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3504,7739,finished,,2022-07-27T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3505,7742,finished,,2022-07-28T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3506,7745,finished,,2022-07-29T15:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3507,7749,finished,,2022-07-30T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3508,7751,finished,,2022-07-31T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3509,7755,finished,,2022-08-01T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3510,7757,finished,,2022-08-02T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3511,7762,finished,,2022-08-03T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3512,7764,finished,,2022-08-04T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3513,7766,finished,,2022-08-05T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3514,7769,finished,,2022-08-06T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3515,7772,finished,,2022-08-07T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3516,7776,finished,,2022-08-08T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3517,7779,finished,,2022-08-09T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3518,7781,finished,,2022-08-10T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3519,7784,finished,,2022-08-11T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3520,7788,finished,,2022-08-12T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3521,7790,finished,,2022-08-13T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3522,7795,finished,,2022-08-14T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3523,7798,finished,,2022-08-15T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3524,7799,finished,,2022-08-16T18:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3525,7803,finished,,2022-08-17T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3526,7806,finished,,2022-08-18T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3527,7809,finished,,2022-08-19T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3528,7811,finished,,2022-08-20T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3529,7815,finished,,2022-08-21T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3530,7817,finished,,2022-08-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3531,7820,finished,,2022-08-23T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3532,7824,finished,,2022-08-24T16:30:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3533,7827,finished,,2022-08-25T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3534,7830,finished,,2022-08-26T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3535,7832,finished,,2022-08-27T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3536,7835,finished,,2022-08-28T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3537,7839,finished,,2022-08-29T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3538,7842,finished,,2022-08-30T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3539,7845,finished,,2022-08-31T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3540,7849,finished,,2022-09-01T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3541,7851,finished,,2022-09-02T16:10:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3542,7853,finished,,2022-09-03T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3543,7857,finished,,2022-09-04T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3544,7860,finished,,2022-09-05T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3545,7863,finished,,2022-09-06T15:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3546,7866,finished,,2022-09-07T15:55:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3547,7869,finished,,2022-09-08T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3548,7872,finished,,2022-09-09T16:00:00.000000Z,15,15,0,15,15,15,0,0,13,0,2
3549,7875,finished,,2022-09-10T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3550,7878,finished,,2022-09-11T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3551,7880,finished,,2022-09-12T16:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3552,7885,finished,,2022-09-13T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3553,7887,finished,,2022-09-14T15:05:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3554,7890,finished,,2022-09-15T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3555,7893,finished,,2022-09-16T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3556,7897,finished,,2022-09-17T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3557,7899,finished,,2022-09-18T13:15:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3558,7903,finished,,2022-09-19T15:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3559,7905,finished,,2022-09-20T18:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3560,7908,finished,,2022-09-21T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3561,7911,finished,,2022-09-22T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3562,7914,finished,,2022-09-23T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3563,7917,finished,,2022-09-24T14:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3564,7920,finished,,2022-09-25T14:00:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3565,7923,finished,,2022-09-26T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3566,7927,finished,,2022-09-27T15:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3567,7928,finished,,2022-09-28T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3568,7933,finished,,2022-09-29T14:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3569,7935,finished,,2022-09-30T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3570,7937,finished,,2022-10-01T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3571,7940,finished,,2022-10-02T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3572,7943,finished,,2022-10-03T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3573,7947,finished,,2022-10-04T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3574,7948,finished,,2022-10-05T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3575,7951,finished,,2022-10-06T16:45:00.000000Z,15,15,0,15,15,15,0,0,14,0,1
3576,7955,finished,,2022-10-07T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3577,7958,finished,,2022-10-08T13:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3578,7962,finished,,2022-10-09T13:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3579,7964,finished,,2022-10-10T16:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3580,7966,finished,,2022-10-11T17:00:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3581,7971,finished,,2022-10-12T16:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3582,7973,finished,,2022-10-13T16:45:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
3583,7977,finished,,2022-10-14T15:30:00.000000Z,15,15,0,15,15,15,0,0,15,0,0
